"Contact.ID","blank","others","emails","mails","calls","meetings","presentations","events","Total.Household.Gifts","Gave","bulk_email"
"0039000001h4FwZ",0,0,0,1,0,0,0,0,23250,TRUE,FALSE
"0039000001h56gi",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001h57Qb",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001h5jh5",1,0,0,0,0,0,0,0,680,TRUE,FALSE
"0039000001h6AMv",0,0,1,0,0,0,0,1,3162.25,TRUE,FALSE
"0039000001h6aXS",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001h6AZR",0,0,5,0,0,0,0,0,3162.25,TRUE,FALSE
"0039000001h6eiP",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001h6nLh",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001h6o0Y",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001h6uJ4",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001Hh6yH",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001HhADC",0,0,2,0,0,0,0,0,182000,TRUE,FALSE
"0039000001HhALL",0,0,4,0,0,0,0,0,182000,TRUE,FALSE
"0039000001HibcM",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001HiQKx",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001HiSic",0,0,18,0,0,2,0,0,60000,TRUE,TRUE
"0039000001Hj1cc",0,0,4,0,0,0,0,0,248845,TRUE,FALSE
"0039000001Hj3gM",0,0,7,0,0,1,0,0,55600,TRUE,FALSE
"0039000001Hj3XA",0,0,2,0,0,0,0,0,55600,TRUE,FALSE
"0039000001Hj9lU",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001HjAQq",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001HjArM",1,0,0,0,0,0,0,0,2060,TRUE,FALSE
"0039000001HjASm",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001HjBh8",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001HjBKx",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001HjC1w",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001HjC8O",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001Hk9T5",1,0,0,0,0,0,0,0,460000,TRUE,FALSE
"0039000001Hkhr1",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001hKVxw",0,2,4,0,0,0,0,0,85000,TRUE,FALSE
"0039000001i9jFg",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001i9MmF",0,0,4,0,0,1,0,0,6750,TRUE,FALSE
"0039000001i9Mry",0,0,3,0,0,0,0,0,6750,TRUE,FALSE
"0039000001i9XSm",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001ixpHw",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001iyvnP",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001iyvpL",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001iyvqi",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001iz64x",1,0,0,0,0,0,0,0,20060,TRUE,FALSE
"0039000001iz7r9",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001iz7tA",0,0,6,0,0,0,0,0,285500,TRUE,FALSE
"0039000001iz7v1",0,0,23,0,0,1,0,1,285500,TRUE,TRUE
"0039000001iz7X9",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001iz7ZP",1,0,0,0,0,0,0,0,5100,TRUE,FALSE
"0039000001iz9yX",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izAFc",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izAjd",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izAJi",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izAlo",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izAN6",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izAnz",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izAOY",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izApg",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izASV",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izAVo",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izBM1",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izBO2",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izCEP",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izCGQ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izCHi",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izCJZ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izCq9",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izCrW",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izCtX",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izCvE",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izCx5",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001iztIP",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izuf3",0,0,10,0,0,0,0,0,80591,TRUE,TRUE
"0039000001izugQ",0,0,5,0,0,0,0,0,80591,TRUE,FALSE
"0039000001izvbZ",1,0,0,0,0,0,0,0,8000,TRUE,FALSE
"0039000001izvcI",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izvht",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izviw",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izvWV",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001izvYH",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001j06Cu",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001j091d",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001j0DVD",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001j0fci",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001j0fdb",0,0,0,0,0,0,1,0,0,FALSE,FALSE
"0039000001j0feU",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001j0ffw",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001j0fhd",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001j0fib",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001j0fje",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001j0fkh",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001j0foy",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001j0fZU",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001j0G8b",0,0,1,0,0,0,0,0,7982.5,TRUE,FALSE
"0039000001j0HD7",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001j0HIj",0,0,1,0,0,0,0,0,37595,TRUE,FALSE
"0039000001j0HJm",0,0,2,0,0,0,0,0,13390,TRUE,FALSE
"0039000001j0HNP",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001j0med",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001j0mqP",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001j0s0Q",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001j0sTd",0,0,29,0,0,2,0,0,55605,TRUE,TRUE
"0039000001j0YvI",0,0,4,0,0,1,0,0,821148.05,TRUE,FALSE
"0039000001j0YyH",0,0,12,0,0,1,0,0,37500,TRUE,TRUE
"0039000001j11i2",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001j11l6",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001j1ggd",0,0,1,0,0,0,0,0,10240,TRUE,FALSE
"0039000001j1gor",0,0,2,0,0,0,0,0,7000,TRUE,FALSE
"0039000001j1jNO",0,0,3,0,0,0,0,0,0,FALSE,FALSE
"0039000001j1mbz",0,0,5,0,0,0,0,0,13000,TRUE,FALSE
"0039000001j1mPj",1,0,0,0,0,0,0,0,7120,TRUE,FALSE
"0039000001j1mTg",0,0,2,0,0,0,0,0,1000,TRUE,FALSE
"0039000001j1mUj",0,0,4,0,0,0,0,0,1000,TRUE,FALSE
"0039000001j1mWp",0,0,5,0,0,0,0,0,61965,TRUE,FALSE
"0039000001j1RXr",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001JBf7C",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001JBf8e",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001JCsCW",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001JDGOr",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001JDGWB",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001JDGxA",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001JEj7m",1,0,0,0,0,0,0,0,30000,TRUE,FALSE
"0039000001JEj98",1,0,0,0,0,0,0,0,30000,TRUE,FALSE
"0039000001JEumy",0,0,7,0,0,0,0,0,0,FALSE,FALSE
"0039000001kFa4g",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kFceA",1,0,0,0,0,0,0,0,5812.5,TRUE,FALSE
"0039000001kFdnI",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kFe4R",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kFe7h",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kFeFC",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kFeR3",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kFeTO",1,0,0,0,0,0,0,0,10200,TRUE,FALSE
"0039000001kFeVy",0,0,5,0,0,0,0,0,0,FALSE,FALSE
"0039000001kFLN1",0,1,13,1,0,0,0,0,137500,TRUE,TRUE
"0039000001kFLU2",0,1,5,1,0,0,0,0,137500,TRUE,FALSE
"0039000001kFLvG",1,0,0,0,0,0,0,0,110900,TRUE,FALSE
"0039000001kFLwY",0,0,4,0,0,0,0,0,16000,TRUE,FALSE
"0039000001kFMKV",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kFwbr",1,0,0,0,0,0,0,0,1000,TRUE,FALSE
"0039000001kFXwh",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kFY1I",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kFY50",1,0,0,0,0,0,0,0,21000,TRUE,FALSE
"0039000001kFY5U",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kFYAk",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kFYiv",0,0,2,0,0,0,0,0,59030,TRUE,FALSE
"0039000001kFYjU",0,0,1,0,0,0,0,0,59030,TRUE,FALSE
"0039000001kFYri",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kFYu8",0,0,3,0,0,0,0,0,8000,TRUE,FALSE
"0039000001kFYvL",1,0,0,0,0,0,0,0,8000,TRUE,FALSE
"0039000001kFYy0",1,0,0,0,0,0,0,0,11000,TRUE,FALSE
"0039000001kFYyZ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kFZ3A",0,0,2,0,0,0,0,0,51500,TRUE,FALSE
"0039000001kFZ3y",1,0,0,0,0,0,0,0,51500,TRUE,FALSE
"0039000001kG2bh",0,2,5,0,0,1,0,0,165500,TRUE,FALSE
"0039000001kG2cG",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kG2eM",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kG2f0",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kG2fU",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kG2gm",0,0,1,0,0,0,0,0,250000,TRUE,FALSE
"0039000001kG2gN",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kG2hB",0,0,8,0,0,1,0,0,40160,TRUE,FALSE
"0039000001kG2hL",0,0,1,0,0,0,0,0,250000,TRUE,FALSE
"0039000001kG2ra",0,2,0,0,0,0,0,0,48000,TRUE,FALSE
"0039000001kG2s4",1,0,0,0,0,0,0,0,48000,TRUE,FALSE
"0039000001kG2wp",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kG2Yr",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kG2Zb",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kG2Zg",1,0,0,0,0,0,0,0,5530,TRUE,FALSE
"0039000001kG3eL",1,0,0,0,0,0,0,0,140454,TRUE,FALSE
"0039000001kG5bv",1,0,0,0,0,0,0,0,1030,TRUE,FALSE
"0039000001kG5ht",1,0,0,0,0,0,0,0,2500,TRUE,FALSE
"0039000001kG5iD",1,0,0,0,0,0,0,0,2500,TRUE,FALSE
"0039000001kG5PB",0,0,3,0,0,0,0,0,0,FALSE,FALSE
"0039000001kG5Qs",1,0,0,0,0,0,0,0,48000,TRUE,FALSE
"0039000001kG6pa",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kG6pG",1,0,0,0,0,0,0,0,29149,TRUE,FALSE
"0039000001kG6sB",0,0,6,0,0,0,0,0,8000,TRUE,FALSE
"0039000001kG73E",0,1,1,1,0,0,0,0,163000,TRUE,FALSE
"0039000001kG73T",1,0,0,0,0,0,0,0,163000,TRUE,FALSE
"0039000001kG77p",1,0,0,0,0,0,0,0,193750,TRUE,FALSE
"0039000001kG7Cp",0,0,5,0,0,0,0,0,8000,TRUE,FALSE
"0039000001kG7Mf",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kGa9J",0,0,1,0,0,0,0,0,23855,TRUE,FALSE
"0039000001kGaor",1,0,0,0,0,0,0,0,1030,TRUE,FALSE
"0039000001kGapQ",0,2,1,0,0,0,0,0,55400,TRUE,FALSE
"0039000001kGaZI",1,0,0,0,0,0,0,0,8831,TRUE,FALSE
"0039000001kGb1W",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kGCcS",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001kGCf2",0,0,3,0,0,1,0,0,11000,TRUE,FALSE
"0039000001kGCZs",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kGCZx",1,0,0,0,0,0,0,0,2000,TRUE,FALSE
"0039000001kGd0n",1,0,0,0,0,0,0,0,99819,TRUE,FALSE
"0039000001kGk4f",0,0,2,0,0,0,0,0,3045,TRUE,FALSE
"0039000001kGotQ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kGotu",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kGrYI",0,0,1,0,0,0,0,0,44000,TRUE,FALSE
"0039000001kGUeg",0,0,1,0,0,0,0,0,5000,TRUE,FALSE
"0039000001kGUev",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kGUfP",1,0,0,0,0,0,0,0,5000,TRUE,FALSE
"0039000001kGUfy",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kGWii",0,0,14,0,0,0,0,0,23855,TRUE,TRUE
"0039000001kGY4C",0,0,3,0,0,0,0,0,0,FALSE,FALSE
"0039000001kGY6I",1,0,0,0,0,0,0,0,2100,TRUE,FALSE
"0039000001kGY9W",1,0,0,0,0,0,0,0,2000,TRUE,FALSE
"0039000001kHcdu",0,0,1,0,0,0,0,0,3000,TRUE,FALSE
"0039000001kHcU4",0,0,6,0,1,0,0,0,10474.13,TRUE,FALSE
"0039000001kHFPq",1,0,0,0,0,0,0,0,2060,TRUE,FALSE
"0039000001kHFQF",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kHGJR",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kHkaB",0,0,1,0,0,0,0,0,39105,TRUE,FALSE
"0039000001kHkaf",0,2,13,0,0,0,0,0,878512,TRUE,TRUE
"0039000001kHkah",0,3,3,0,0,1,0,0,489072.89,TRUE,FALSE
"0039000001kHkaO",1,0,0,0,0,0,0,0,10000,TRUE,FALSE
"0039000001kHkaX",0,1,15,0,0,0,0,0,193750,TRUE,TRUE
"0039000001kHkaz",1,0,0,0,0,0,0,0,216,TRUE,FALSE
"0039000001kHkbb",0,2,1,0,0,0,0,0,110900,TRUE,FALSE
"0039000001kHkbf",0,0,2,0,0,0,0,0,143075,TRUE,FALSE
"0039000001kHkbj",1,0,0,0,0,0,0,0,1000,TRUE,FALSE
"0039000001kHkbl",1,0,0,0,0,0,0,0,88853,TRUE,FALSE
"0039000001kHkbM",0,0,8,0,0,0,0,0,751242.39,TRUE,FALSE
"0039000001kHkbN",1,0,0,0,0,0,0,0,10600,TRUE,FALSE
"0039000001kHkbp",1,0,0,0,0,0,0,0,1030,TRUE,FALSE
"0039000001kHkbP",0,1,2,0,0,0,0,0,49500,TRUE,FALSE
"0039000001kHkbV",1,0,0,0,0,0,0,0,1030,TRUE,FALSE
"0039000001kHkbW",0,0,6,0,1,0,0,0,61965,TRUE,FALSE
"0039000001kHkbZ",0,1,0,0,0,0,0,0,4301.5,TRUE,FALSE
"0039000001kHkdt",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kHkdu",0,0,2,0,0,0,0,0,19100,TRUE,FALSE
"0039000001kHke1",0,0,0,1,0,0,0,0,40900,TRUE,FALSE
"0039000001kHke6",0,0,3,0,0,0,0,0,120600,TRUE,FALSE
"0039000001kHkee",0,0,86,0,0,2,0,0,248845,TRUE,TRUE
"0039000001kHkeJ",0,0,3,0,0,0,0,0,21480,TRUE,FALSE
"0039000001kHkeL",0,0,52,0,0,2,0,0,2182801,TRUE,TRUE
"0039000001kHkeS",0,0,8,0,0,0,0,0,131300,TRUE,FALSE
"0039000001kHkeT",0,0,1,0,0,0,0,0,10500,TRUE,FALSE
"0039000001kHkeW",1,0,0,0,0,0,0,0,114140,TRUE,FALSE
"0039000001kHKnJ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kHKW1",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kHkYy",1,0,0,0,0,0,0,0,247428,TRUE,FALSE
"0039000001kHkZE",0,1,6,0,0,0,0,0,137178,TRUE,FALSE
"0039000001kHkZk",1,0,0,0,0,0,0,0,1000,TRUE,FALSE
"0039000001kHkZl",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001kHkZq",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kHkZt",0,0,2,0,0,0,0,0,5000,TRUE,FALSE
"0039000001kHkZT",0,1,0,0,0,0,0,0,24000,TRUE,FALSE
"0039000001kHkZx",0,1,2,0,0,1,0,0,333989,TRUE,FALSE
"0039000001kHkZY",0,0,0,1,0,0,0,0,0,FALSE,FALSE
"0039000001kHMNm",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kHMO5",0,1,5,0,0,0,0,0,11030,TRUE,FALSE
"0039000001kHRUt",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kHUe3",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001kHUG6",1,0,0,0,0,0,0,0,16100,TRUE,FALSE
"0039000001lcFzz",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001LCxm8",1,0,0,0,0,0,0,0,1937.5,TRUE,FALSE
"0039000001LD4mG",1,0,0,0,0,0,0,0,43400,TRUE,FALSE
"0039000001ldnDk",0,0,0,0,0,1,0,0,40900,TRUE,FALSE
"0039000001LDNKK",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001ldU3S",0,4,14,1,0,2,0,0,74625.14,TRUE,TRUE
"0039000001ldy6c",1,0,0,0,0,0,0,0,3030,TRUE,FALSE
"0039000001LEuB9",0,0,41,0,0,0,0,0,14370,TRUE,TRUE
"0039000001LEuNU",1,0,0,0,0,0,0,0,1640,TRUE,FALSE
"0039000001levVi",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001LF6BH",0,2,1,0,0,0,0,0,1162500,TRUE,FALSE
"0039000001LF6WB",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001LF7J4",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001lLHId",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001lLHNs",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001lLHTl",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001lLjtb",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001lLtc2",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001lLu12",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001lLuia",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001lLvML",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001lLXmr",1,0,0,0,0,0,0,0,16000,TRUE,FALSE
"0039000001M58Qm",0,0,3,0,0,0,0,0,0,FALSE,FALSE
"0039000001M9ns8",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001MC8cc",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001MCAUa",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001mqaqc",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001mqJhK",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001mqJmt",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001mqJtG",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001mqK4J",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001mqK7m",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001mqKA2",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001mqu19",0,0,11,1,0,0,0,0,872.73,TRUE,TRUE
"0039000001mrKJ8",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001msWlI",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001NBvRM",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001NBwb8",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001NBwnn",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001NBwyq",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001NC0A8",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001NC4PD",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001nvmBL",0,0,3,0,0,0,0,0,86000,TRUE,FALSE
"0039000001nvXGc",0,0,9,0,0,0,0,0,20000,TRUE,FALSE
"0039000001nvXGV",0,0,19,0,3,0,0,0,65500,TRUE,TRUE
"0039000001nvXGY",0,0,6,0,0,1,0,0,0,FALSE,FALSE
"0039000001nw6kT",0,0,0,0,0,1,0,0,97262.5,TRUE,FALSE
"0039000001nxS4a",1,0,0,0,0,0,0,0,500,TRUE,FALSE
"0039000001nxs8v",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001on9Gj",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001OWY4P",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001OWY86",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001ozlrW",0,0,3,0,0,0,0,0,10500,TRUE,FALSE
"0039000001OZsEP",1,0,0,0,0,0,0,0,4575,TRUE,FALSE
"0039000001OZSmq",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001OZU4A",0,0,2,0,0,0,0,0,4200,TRUE,FALSE
"0039000001OZUHR",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001OZUiJ",1,0,0,0,0,0,0,0,4200,TRUE,FALSE
"0039000001OZW9E",1,0,0,0,0,0,0,0,7800,TRUE,FALSE
"0039000001p06D1",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001p06EO",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001p06GZ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001p06Jd",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001p06Kv",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001p06MD",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001p06Pl",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001p076N",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001p07AN",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001p0nYR",1,0,0,0,0,0,0,0,37500,TRUE,FALSE
"0039000001p0nZU",0,0,9,0,0,0,0,0,61500,TRUE,FALSE
"0039000001p0orJ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001p0otA",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001p0zGU",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001p30Ln",1,0,0,0,0,0,0,0,5000,TRUE,FALSE
"0039000001PPjYW",0,0,1,1,0,0,0,0,87700,TRUE,FALSE
"0039000001PPk9N",0,0,1,0,0,0,0,0,87700,TRUE,FALSE
"0039000001PPXbv",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001PPXeB",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001PQIvM",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001PyGd4",1,0,0,0,0,0,0,0,2518.75,TRUE,FALSE
"0039000001PyGeW",1,0,0,0,0,0,0,0,2518.75,TRUE,FALSE
"0039000001PyGgI",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001PyknB",0,0,2,0,0,1,0,0,31000,TRUE,FALSE
"0039000001q0aO5",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001q0FAL",0,0,20,0,0,2,0,0,0,FALSE,TRUE
"0039000001q0lii",0,0,37,0,0,0,0,0,15245,TRUE,TRUE
"0039000001q0m0E",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001q0Yuw",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001q1cD1",0,0,98,0,0,0,0,0,0,FALSE,TRUE
"0039000001q1k7k",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001q1ROw",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001q2Bs8",0,0,1,0,0,0,0,0,10000,TRUE,FALSE
"0039000001q2HEZ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001q2HF3",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001q2HHO",1,0,0,0,0,0,0,0,320,TRUE,FALSE
"0039000001q2TnG",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001q2v3m",1,0,0,0,0,0,0,0,7750,TRUE,FALSE
"0039000001q2Z1q",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001q3756",0,0,11,0,0,0,0,0,337500,TRUE,TRUE
"0039000001QaLmK",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001QbgA3",0,0,43,0,0,0,0,0,36200,TRUE,TRUE
"0039000001QcChv",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001QcSvD",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001QcTwm",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001QZpZz",1,0,0,0,0,0,0,0,25456.71,TRUE,FALSE
"0039000001REdmt",0,0,6,0,0,0,0,0,0,FALSE,FALSE
