Household: Household ID,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017
a009000000LNL5H,1,0,0,0,0
a009000000OC1uQ,1,0,0,0,0
a009000000OCwO0,2,0,0,0,0
a009000000Or1fl,1,0,0,0,0
a009000000Or1fn,0,1,0,0,0
a009000000Or1fu,2,0,0,0,0
a009000000Or1g8,1,0,0,0,0
a009000000Or1gF,1,0,0,0,0
a009000000PkZkd,1,1,0,0,0
a009000000Pmf99,1,0,0,0,0
a009000000QCVwA,1,0,0,0,0
a009000000QCWYF,2,0,0,0,0
a009000000QCWdX,1,0,0,0,0
a009000000QDElf,0,1,0,0,0
a009000000QDTkQ,1,0,0,0,0
a009000000QDUAI,1,0,1,0,0
a009000000QDVAo,1,3,0,2,0
a009000000QDVUB,1,3,0,1,0
a009000000QDWJk,1,0,0,0,0
a009000000QDasj,1,0,0,0,0
a009000000QDhQ7,1,2,0,0,0
a009000000QEe55,1,3,0,1,0
a009000000Qttyr,1,0,0,0,0
a009000000Qttys,1,0,0,0,0
a009000000Qttyv,1,0,0,0,0
a009000000Qttz1,1,0,0,0,0
a009000000Qudbp,1,0,0,0,0
a009000000Qudlo,1,0,0,0,0
a009000000Quduw,1,0,0,0,0
a009000000Qudzy,1,0,0,0,0
a009000000Que5q,1,0,0,0,0
a009000000QueGx,1,0,0,0,0
a009000000QuipK,1,0,0,0,0
a009000000Quurq,1,0,0,0,0
a009000000RH6UV,1,0,0,0,0
a009000000RH6UW,1,0,0,0,0
a009000000RH6UX,1,0,0,0,0
a009000000RH6Uc,1,0,0,0,0
a009000000RH6Ud,1,0,0,0,0
a009000000RH6Ue,1,0,0,0,0
a009000000RH6Uf,1,0,0,0,0
a009000000RH6Ug,1,0,0,0,0
a009000000RH6Uh,1,0,0,0,0
a009000000RH6Um,1,0,0,0,0
a009000000RH6Un,1,0,0,0,0
a009000000RH6Uo,1,0,0,0,0
a009000000RH6Up,1,0,0,0,0
a009000000RH6Us,1,0,0,0,0
a009000000RH6Uu,1,0,0,0,0
a009000000RH6Uv,1,0,0,0,0
a009000000RH6Ux,1,0,0,0,0
a009000000RH6Uz,1,0,0,0,0
a009000000RH6V2,2,1,0,0,0
a009000000RH6V4,1,0,0,0,0
a009000000RH6V5,1,0,0,0,0
a009000000RH6V9,1,0,0,0,0
a009000000RH6VB,1,0,0,0,0
a009000000RH6VE,1,0,0,0,0
a009000000RH6VH,1,2,0,0,0
a009000000RH6VI,1,0,0,0,0
a009000000RH6VL,1,0,0,0,0
a009000000RH6VN,1,0,0,0,0
a009000000RH6VO,1,0,0,0,0
a009000000RH6VP,1,0,0,0,0
a009000000RH6VR,1,0,0,0,0
a009000000RH6VU,1,0,0,0,0
a009000000RH6VV,1,0,0,0,0
a009000000RH6VX,1,0,0,0,0
a009000000RH6Vb,1,0,0,1,0
a009000000RH6Vd,3,0,0,0,0
a009000000RH6Ve,1,0,0,0,0
a009000000RH6Vf,1,0,0,0,0
a009000000RH6Vj,2,0,0,0,0
a009000000RH6Vl,1,0,0,0,0
a009000000RH6Vn,1,0,0,0,0
a009000000RH6Vq,1,0,0,0,0
a009000000RH6Vv,1,0,0,0,0
a009000000RH6Vx,1,0,0,0,0
a009000000RH6Vy,1,0,0,0,0
a009000000RH6W1,1,0,0,0,0
a009000000RH6W2,1,0,0,0,0
a009000000RH6W7,1,0,0,0,0
a009000000SIyaI,0,1,1,0,0
a009000000TAqFt,2,0,0,0,0
a009000000TOeQ3,1,0,0,0,0
a009000000TOfRO,1,0,0,0,0
a009000000TOfRY,1,0,0,0,0
a009000000TOfRa,1,0,0,0,0
a009000000TOfRd,1,0,0,0,0
a009000000TOfRe,1,0,0,0,0
a009000000TOfRi,1,0,0,0,0
a009000000TOfRm,1,0,0,0,0
a009000000TOfRn,1,0,0,0,0
a009000000TOfRr,1,0,0,0,0
a009000000TOfRy,1,0,0,0,0
a009000000TOfRz,1,0,0,0,0
a009000000TOfS2,1,0,0,0,0
a009000000TOfS4,1,0,0,0,0
a009000000TOfS7,1,0,0,0,0
a009000000TOfS8,1,0,0,0,0
a009000000TOfSB,1,0,0,0,0
a009000000TOfSE,1,0,0,0,0
a009000000TOfSG,1,0,0,0,0
a009000000TOfSH,1,0,0,0,0
a009000000TOfSI,1,0,0,0,0
a009000000TOfSL,1,0,0,0,0
a009000000TOfSM,1,0,0,0,0
a009000000TOfSN,1,0,0,0,0
a009000000TOfSQ,1,0,0,0,0
a009000000TOfSR,1,0,0,0,0
a009000000TOfSS,1,0,0,0,0
a009000000TOfSU,1,0,0,0,0
a009000000TOfSZ,1,0,0,0,0
a009000000TOfSa,1,0,0,0,0
a009000000TOfSb,1,0,0,0,0
a009000000TOfSd,1,0,0,0,0
a009000000TOfSh,1,0,0,0,0
a009000000TOfSj,1,0,0,0,0
a009000000TOfSm,1,0,0,0,0
a009000000TOfSo,1,0,0,0,0
a009000000TOfSp,1,0,0,0,0
a009000000TOfSr,1,0,0,0,0
a009000000TOfSt,1,0,0,0,0
a009000000TOfSu,1,0,0,0,0
a009000000TOfSz,1,0,0,0,0
a009000000TOfT1,1,0,0,0,0
a009000000TOfT5,1,0,0,0,0
a009000000TOfT8,1,0,0,0,0
a009000000TOfT9,1,0,0,0,0
a009000000TOfTA,1,0,0,0,0
a009000000TOfTC,1,0,0,0,0
a009000000TOfTF,1,0,0,0,0
a009000000TOfTL,1,0,0,0,0
a009000000TOfTN,1,0,0,0,0
a009000000TOn8S,1,0,0,0,0
a009000000TOtbP,2,0,0,0,0
a009000000TOzG9,1,0,1,0,0
a009000000TQ64E,1,0,0,0,0
a009000000TR4jR,1,0,0,0,0
a009000000TR4jT,1,0,0,0,0
a009000000TR4jX,1,0,0,0,0
a009000000TR4jY,1,0,0,0,0
a009000000TR4jb,1,0,0,0,0
a009000000TR4jd,1,0,0,0,0
a009000000TR4jg,1,0,0,0,0
a009000000TR4jh,1,0,0,0,0
a009000000TR4ji,1,0,0,0,0
a009000000TR4jj,1,0,0,0,0
a009000000TR4jl,1,0,0,0,0
a009000000TR4jn,1,0,0,0,0
a009000000TR4jq,1,0,0,0,0
a009000000TR4js,1,0,0,0,0
a009000000TR4jt,1,0,1,0,0
a009000000TR4jv,1,0,0,0,0
a009000000TR4jx,1,0,0,0,0
a009000000TR4k4,1,0,0,0,0
a009000000TR4k6,1,0,0,0,0
a009000000TR4k7,1,0,0,0,0
a009000000TR4k9,1,0,0,0,0
a009000000TR4kF,1,0,0,0,0
a009000000TR4kI,1,0,0,0,0
a009000000TR4kL,1,0,0,0,0
a009000000TR4kO,1,0,0,0,0
a009000000TR4kS,1,0,0,0,0
a009000000TR4kU,1,0,0,0,0
a009000000TR4kV,1,0,0,0,0
a009000000TR4kW,1,0,0,0,0
a009000000TR4kX,1,0,0,0,0
a009000000TR4ka,1,0,0,0,0
a009000000TR4kb,1,0,0,0,0
a009000000TR4kc,1,1,0,0,0
a009000000TR4kd,1,0,0,0,0
a009000000TR4kf,1,0,0,0,0
a009000000TR4kg,1,0,0,0,0
a009000000TR4kh,1,0,0,0,0
a009000000TR4ki,1,0,0,0,0
a009000000TR4kj,1,0,0,0,0
a009000000TR4kn,1,0,0,0,0
a009000000TR4kp,1,0,0,0,0
a009000000TR4kr,1,1,1,0,0
a009000000TR4ks,1,0,6,3,0
a009000000TR4kt,1,0,0,0,0
a009000000TR4kx,1,0,0,0,0
a009000000TR4ky,1,0,0,0,0
a009000000TRAOG,1,0,0,0,0
a009000000TRAcQ,1,0,0,0,0
a009000000TRCJQ,2,0,0,0,0
a009000000TRDzA,1,0,0,0,0
a009000000TRE9T,1,0,0,0,0
a009000000TREHz,1,0,0,0,0
a009000000TREfz,1,0,0,0,0
a009000000TREoS,1,0,0,0,0
a009000000TRFQj,2,0,0,0,0
a009000000TRJNM,1,0,0,0,0
a009000000TRJTF,1,0,0,0,0
a009000000Tj5mp,2,0,0,0,0
a009000000Tj5o8,1,0,0,0,0
a009000000Tj5o9,1,0,0,0,0
a009000000Tj5oE,1,0,0,0,0
a009000000Tj5oH,1,0,0,0,0
a009000000Tj5oO,1,0,0,0,0
a009000000Tj5oP,1,0,0,0,0
a009000000U6mSX,1,0,0,0,0
a009000000U6mSY,1,0,0,0,0
a009000000U6mSZ,1,0,0,0,0
a009000000U6mSc,1,0,0,0,0
a009000000U6mSi,1,0,0,0,0
a009000000U6mSj,1,0,0,0,0
a009000000U6mSn,1,0,0,0,0
a009000000UDkqx,1,0,0,0,0
a009000000UDuxD,1,0,0,0,0
a009000000UDzsE,1,0,0,0,0
a009000000UE08W,1,0,0,0,0
a009000000UE196,1,0,0,0,0
a009000000UE1dc,1,0,0,0,0
a009000000UE20w,1,0,0,0,0
a009000000UE2EW,1,0,0,0,0
a009000000UE2e5,2,0,0,0,0
a009000000UE4IC,1,0,0,0,0
a009000000UE4TC,1,0,0,0,0
a009000000UP8Rd,1,0,0,0,0
a009000000UP8SU,1,0,0,0,0
a009000000UPFsZ,1,0,0,0,0
a009000000UPGwK,3,0,0,1,0
a009000000UPJvT,1,0,0,0,0
a009000000UPLSp,5,13,2,0,0
a009000000UPNM7,1,0,0,0,0
a009000000UPOq8,1,0,0,0,0
a009000000UqrvS,1,0,0,0,0
a009000000UrHkZ,1,0,0,0,0
a009000000V54iM,1,0,0,0,0
a009000000V5737,1,0,0,0,0
a009000000V5AXB,1,0,0,0,0
a009000000V5D28,1,0,0,0,0
a009000000V5If1,1,0,0,0,0
a009000000V8JBb,0,2,0,0,0
a009000000XObTy,5,2,0,0,0
a009000000YTD8S,1,0,0,0,0
a009000000YTD8V,2,0,0,0,0
a009000000YTD8W,1,0,0,0,0
a009000000YTD8a,1,0,0,0,0
a009000000YTD8b,1,0,0,0,0
a009000000YTD8d,2,0,0,0,0
a009000000YTD8g,1,0,0,0,0
a009000000YTD8h,1,0,0,0,0
a009000000YTD8k,1,0,0,0,0
a009000000YTD8m,1,0,0,0,0
a009000000YTD8p,1,0,0,0,0
a009000000YTD8t,1,0,0,0,0
a009000000YTD8v,1,0,1,0,0
a009000000YTD8w,1,0,0,0,0
a009000000YTD8z,1,0,0,0,0
a009000000YTD90,1,0,0,0,0
a009000000YTD93,1,0,0,0,0
a009000000YTD94,1,0,0,0,0
a009000000YTD95,1,0,0,0,0
a009000000YUYZQ,0,1,0,0,0
a009000000YiyDF,1,0,0,0,0
a009000000YmGZy,1,0,0,0,0
a009000000bK50G,1,0,0,0,0
a009000000bK5C3,1,0,0,0,0
a009000000bK5NU,6,7,0,0,0
a009000000bK60l,1,0,0,0,0
a009000000bLZy6,2,3,3,4,0
a009000000coUTv,1,0,0,0,0
a009000000dUhTU,1,0,0,0,0
a009000000dUkWZ,1,0,0,0,0
a009000000dUnpD,1,0,0,0,0
a009000000dUo1w,1,0,0,0,0
a009000000dUonQ,1,0,0,0,0
a009000000dUpZk,2,0,0,0,0
a009000000dUvdf,1,0,0,0,0
a009000000dWFha,1,0,0,0,0
a009000000dWFhb,1,0,0,0,0
a009000000dWFhd,1,0,0,0,0
a009000000dWFhe,1,0,0,0,0
a009000000dWFhg,1,0,0,0,0
a009000000dWFhk,1,0,0,0,0
a009000000dWFhl,1,0,0,0,0
a009000000dWFhp,1,0,0,0,0
a009000000dWFhq,1,0,0,0,0
a009000000dWFhs,1,0,0,0,0
a009000000dWFhu,1,0,0,0,0
a009000000dWFhw,1,0,0,0,0
a009000000dWFhz,1,0,0,0,0
a009000000dWFi0,1,0,0,0,0
a009000000dWFi1,1,0,0,0,0
a009000000dWFi3,1,0,0,0,0
a009000000dWFi5,1,0,0,0,0
a009000000dWFi8,1,0,0,0,0
a009000000dWFiA,1,0,0,0,0
a009000000dWFiB,1,0,0,0,0
a009000000dWFiE,1,0,0,0,0
a009000000dWFiF,1,0,0,0,0
a009000000dWFiI,1,0,0,0,0
a009000000dWFiJ,1,0,0,0,0
a009000000dWQWX,2,0,0,0,0
a009000000dyRSC,1,0,0,0,0
a009000000dySQa,3,2,14,11,0
a009000000dyY8w,1,0,0,0,0
a009000000dyYKz,1,0,0,0,0
a009000000dyZqX,1,0,0,0,0
a009000000e0CVb,1,0,0,0,0
a009000000etr3x,2,0,0,1,0
a009000000etr40,2,0,0,0,0
a009000000etr44,2,0,0,0,0
a009000000etr45,2,0,0,0,0
a009000000etr46,2,1,0,0,0
a009000000etr48,2,0,0,0,0
a009000000etr4B,2,0,0,0,0
a009000000etr4C,2,0,0,0,0
a009000000etr4D,2,0,0,0,0
a009000000etr4E,1,0,0,0,0
a009000000etr4G,2,0,0,0,0
a009000000etr4H,2,0,0,0,0
a009000000etr4J,1,0,0,0,0
a009000000etr4L,2,0,0,0,0
a009000000etr4M,1,0,0,0,0
a009000000etr4O,2,0,0,0,0
a009000000etr4P,2,0,0,0,0
a009000000etr4Q,1,0,0,0,0
a009000000etr4R,2,0,0,0,0
a009000000fK1e7,1,0,0,0,0
a009000000fK1z7,1,0,0,0,0
a009000000iWGzW,0,1,0,0,0
a009000000kY1co,0,1,0,0,0
a009000000l0ZQl,0,1,2,3,0
a009000000l0aRO,2,1,1,1,0
a009000000l0aVR,1,0,0,0,0
a009000000l0bYL,0,0,0,1,0
a009000000lUagw,1,0,0,0,0
a009000000lUdQT,1,1,0,0,0
a009000000lUsG9,1,0,0,0,0
a009000000lUtwd,1,0,0,0,0
a009000000lVr5w,1,0,0,0,0
a009000000lwHBD,1,0,0,0,0
a009000000lwHBF,1,0,0,0,0
a009000000lwHBH,1,1,0,0,0
a009000000lwHBJ,1,0,0,0,0
a009000000lwHBK,1,0,0,0,0
a009000000lwHBL,1,0,0,1,0
a009000000lwHBM,1,0,0,0,0
a009000000lwHBP,1,0,0,0,0
a009000000lwHBS,1,0,0,0,0
a009000000lwHBU,1,0,0,0,0
a009000000lwPTD,1,0,0,0,0
a009000000mNZrd,0,1,0,0,0
a009000000pqqiu,1,0,0,0,0
a009000000qNual,1,0,0,0,0
a009000000qNvFM,0,1,0,1,0
a009000000r8MPS,1,0,0,0,0
a009000000rpw6v,1,0,0,0,0
a009000000rpw73,1,0,0,0,0
a009000000rpw7G,1,0,0,0,0
a009000000rpw7J,1,0,0,0,0
a009000000rpw7K,1,0,0,0,0
a009000000rpw7L,1,0,0,0,0
a009000000rpw7M,1,0,0,0,0
a009000000rpw7N,1,0,0,0,0
a009000000rpw7O,1,0,0,0,0
a009000000rpw7P,1,0,0,0,0
a009000000rpw7Q,1,0,0,0,0
a009000000rpw7R,1,0,0,0,0
a009000000rpw7S,1,0,0,0,0
a009000000rpw7U,1,0,0,0,0
a009000000rpw7V,1,0,0,0,0
a009000000rpw7W,1,0,0,0,0
a009000000rpw7X,1,0,0,0,0
a009000000rpw7Y,1,0,0,0,0
a009000000rpw7a,1,0,0,0,0
a009000000rpw7b,1,0,0,0,0
a009000000rpw7c,1,0,0,0,0
a009000000rpw7d,1,0,0,0,0
a009000000rpw7e,1,0,0,0,0
a009000000rpw7f,1,0,0,0,0
a009000000rpw7h,1,0,0,0,0
a009000000rpw7i,1,0,0,0,0
a009000000rpw7j,1,0,0,0,0
a009000000rpw7k,1,0,0,0,0
a009000000rpw7l,1,0,0,0,0
a009000000rpw7m,1,0,0,0,0
a009000000rpw7n,1,0,0,0,0
a009000000rpw7o,1,0,0,0,0
a009000000rpw7p,1,0,0,0,0
a009000000rpw7q,1,0,0,0,0
a009000000rpw7r,1,0,0,0,0
a009000000rpw7s,1,0,0,0,0
a009000000rpw89,1,0,0,0,0
a009000000rpw8I,1,0,0,0,0
a009000000rq55t,1,0,0,0,0
a009000000rq5SK,1,0,0,0,0
a009000000rq5SM,1,0,0,0,0
a009000000rq5SP,1,0,0,0,0
a009000000rq5SS,1,0,0,0,0
a009000000rq5SV,1,0,0,0,0
a009000000rq5Se,1,0,0,0,0
a009000000rq5Sh,1,0,0,0,0
a009000000rq5So,1,0,0,0,0
a009000000rq5Sp,1,1,0,0,0
a009000000rq5Ss,1,0,0,0,0
a009000000rq5Su,1,0,0,0,0
a009000000rq5Sv,1,1,0,0,0
a009000000rq5Sy,1,1,1,0,0
a009000000stsr3,0,1,1,1,0
a009000000su4U0,1,0,0,0,0
a009000000sv0HY,2,0,0,0,0
a009000000sv0bT,1,0,0,0,0
a009000000tmQtf,0,1,0,1,0
a009000000tnehN,1,11,6,1,0
a009000000tnfjN,1,0,0,0,0
a009000000tnfyT,1,0,0,0,0
a009000000tngHt,1,0,0,0,0
a009000000tngND,1,0,0,0,0
a009000000v2CqX,0,0,0,1,0
a009000000v2Gfl,0,1,0,0,0
a009000000v2OJd,1,0,0,0,0
a009000000vYNBO,0,1,0,0,0
a009000000vYNBd,0,1,1,0,0
a009000000vYNBh,0,1,0,0,0
a009000000vYNBj,0,2,0,1,0
a009000000vYNBk,0,1,0,0,0
a009000000vYNBn,0,1,0,0,0
a009000000vYNBo,0,1,0,0,0
a009000000vYNBp,0,1,0,0,0
a009000000vYNBq,0,1,0,0,0
a009000000vYNBt,0,2,0,0,0
a009000000vYNBu,0,1,0,0,0
a009000000vYNBw,0,1,0,0,0
a009000000vYNBz,0,1,0,0,0
a009000000vYNC0,0,1,0,0,0
a009000000vYNC1,0,1,0,0,0
a009000000vYNC3,0,1,0,0,0
a009000000vYNC4,0,1,0,0,0
a009000000vYNC7,0,1,0,0,0
a009000000vYNCD,0,1,0,0,0
a009000000vYNCE,0,1,0,0,0
a009000000vYNCH,0,1,0,0,0
a009000000vYNCI,0,3,0,1,0
a009000000vYNCM,0,1,0,2,0
a009000000wGhCm,0,1,0,0,0
a009000000wGk4i,0,1,0,0,0
a009000000wGlh8,0,17,11,9,0
a009000000wVgNx,0,1,0,0,0
a009000000wVh11,0,1,0,0,0
a009000000wVhXa,0,4,1,0,0
a009000000wViEn,0,1,0,0,0
a009000000wVizc,0,1,0,0,0
a009000000wVjPy,0,1,0,0,0
a009000000wVko8,0,1,0,0,0
a009000000xXQbH,0,1,0,0,0
a0090000013BDc0,1,0,0,0,0
a0090000013DdGI,0,1,0,0,0
a0090000013f0Cd,1,0,0,0,0
a0090000013f5T5,0,1,0,0,0
a00900000146GCi,0,1,0,0,0
a0090000014HIZL,0,0,1,0,0
a0090000015IY8K,0,1,0,0,0
a0090000015IYj2,0,1,0,1,0
a0090000015IYj3,0,1,0,0,0
a0090000015g1md,0,1,0,0,0
a0090000016h6XD,0,2,1,0,0
a009000001769Q7,5,2,2,0,2
a0090000017wJ7L,0,2,0,0,0
a0090000017yfUd,0,1,1,0,0
a0090000018DzJo,0,1,0,0,0
a0090000018Dzku,0,1,0,0,0
a0090000018DzvK,0,1,0,0,0
a0090000018E021,0,1,0,0,0
a0090000018E0dE,0,1,0,0,0
a0090000018E0lQ,0,1,0,0,0
a0090000018zQ7A,3,3,7,11,1
a0090000019IK5P,0,1,0,0,0
a0090000019ILJv,0,1,0,0,0
a0090000019KQIC,0,0,1,0,0
a0090000019KXDi,0,1,0,0,0
a0090000019Km9q,0,2,3,0,0
a009000001AMfi6,0,2,0,0,0
a009000001AMizR,0,3,3,3,0
a009000001AMpFJ,0,2,0,0,0
a009000001AYXge,0,3,0,0,0
a009000001AYYFz,0,5,0,0,0
a009000001AYb2L,0,1,0,0,0
a009000001B3fN4,1,1,0,0,0
a009000001BNeyP,0,1,0,0,0
a009000001BOLls,0,1,0,0,0
a009000001BOMLP,0,0,0,1,0
a009000001BQ4pn,0,1,0,0,0
a009000001BQ90R,0,0,1,0,0
a009000001BQAvu,0,1,0,0,0
a009000001BQBwK,0,1,0,0,0
a009000001BQacY,0,2,0,0,0
a009000001BQhzK,0,1,0,0,0
a009000001BQi3E,0,1,0,0,0
a009000001BeBQL,0,1,0,0,0
a009000001BeRAc,0,5,2,2,0
a009000001BeRv9,0,1,0,0,0
a009000001BeSAh,0,1,2,0,0
a009000001BeV6G,0,2,0,0,0
a009000001Bg7On,0,1,0,0,0
a009000001Bg7cX,0,1,0,0,0
a009000001Bg8S5,0,1,0,0,0
a009000001BgAHm,0,0,1,0,0
a009000001BgCJy,0,1,0,2,0
a009000001BgL7a,0,1,0,0,0
a009000001Bgc8u,0,1,0,0,0
a009000001BgpTi,0,2,1,0,0
a009000001C310h,0,1,0,0,0
a009000001C34Qc,0,1,0,0,0
a009000001C36P9,0,1,0,0,0
a009000001C3GcW,0,1,0,0,0
a009000001C3MA4,0,1,0,0,0
a009000001C3Uld,0,1,0,0,0
a009000001C3VP0,0,2,0,0,0
a009000001C3Z2O,0,1,0,0,0
a009000001C3hpz,0,1,0,0,0
a009000001CVktD,0,1,0,0,0
a009000001CVlLS,1,1,0,1,0
a009000001CoV7O,0,1,0,0,0
a009000001DAr1W,0,1,0,0,0
a009000001FrpMm,0,1,0,0,0
a009000001Frq14,0,1,0,0,0
a009000001FrrSj,0,1,0,0,0
a009000001FrvrN,0,1,0,0,0
a009000001H5l21,0,2,1,1,0
a009000001H5ld1,0,1,0,0,0
a009000001H5lob,0,8,1,0,0
a009000001HHDgl,0,0,0,4,0
a009000001IUdyB,0,1,0,0,0
a009000001IWioF,0,1,0,0,0
a009000001JzQ7x,0,2,1,0,0
a009000001KLIbK,0,1,0,0,0
a009000001KLJ6e,0,1,0,0,0
a009000001KLJpj,0,1,0,0,0
a009000001KLMK4,0,1,0,0,0
a009000001KLT3d,0,1,0,1,0
a009000001KLUrp,0,1,0,0,0
a009000001KLVNy,0,1,1,1,0
a009000001KjklV,0,1,0,0,0
a009000001L8NGL,0,3,6,12,0
a009000001L8XI3,0,1,6,3,0
a009000001LjYrs,0,5,6,0,0
a009000001MZ7Ap,0,2,0,0,0
a009000001Mb7ZX,0,1,0,0,0
a009000001MvJQw,0,1,0,0,0
a009000001MvSue,0,2,0,0,0
a009000001NJi7i,0,1,0,0,0
a009000001PsIcR,0,1,0,0,0
a009000001Pu4Zz,0,1,0,0,0
a009000001Q8au3,0,1,0,0,0
a009000001RCgEv,0,3,0,1,0
a009000001RCngo,0,1,0,0,0
a009000001REAET,0,1,0,0,0
a009000001RERdg,0,1,0,0,0
a009000001SNfWG,0,1,2,0,0
a009000001aZYaN,0,3,0,2,0
a009000001aaSX7,0,1,4,0,0
a009000001aaTKX,0,0,0,1,0
a009000001aaXfs,0,2,0,0,0
a009000001bMCiU,0,1,0,0,0
a009000001bMEYK,0,1,0,0,0
a009000001bMFUs,0,1,0,0,0
a009000001bMFme,0,1,0,0,0
a009000001bQ25z,0,0,1,0,0
a009000001bWIDz,0,1,0,0,1
a009000001dCBKS,0,5,1,0,0
a009000001dCTgJ,0,2,1,0,0
a009000001dCfgh,0,1,0,0,0
a009000001e19PE,0,1,0,0,0
a009000001e1XLY,1,0,0,0,0
a009000001fK0Hu,0,1,0,0,0
a009000001fK0IF,0,1,0,0,0
a009000001fK0IQ,0,1,0,0,0
a009000001fK0IR,0,1,0,0,0
a009000001fK0IS,0,0,1,0,0
a009000001fK0Ix,0,1,0,0,0
a009000001fgb4S,0,1,0,0,0
a009000001gVPR9,0,1,0,0,0
a009000001h0F15,0,1,0,1,0
a009000001hQ88t,0,1,0,0,0
a009000001hQALy,0,1,0,0,0
a009000001opjNR,0,1,0,0,0
a009000001opjgm,0,1,0,0,0
a009000001opk0z,0,1,0,0,0
a009000001opkAI,0,1,0,0,0
a009000001opkCt,0,2,0,0,0
a009000001opktb,0,2,0,0,0
a009000001opl2M,0,1,0,1,0
a009000001oplKR,0,1,0,0,0
a009000001oplQA,0,1,0,0,0
a009000001oqrAG,0,1,0,0,0
a009000001plRkv,0,1,0,0,0
a009000001plcqL,0,1,0,0,0
a009000001pld7X,0,1,0,0,0
a009000001pld9A,0,1,0,0,0
a009000001pldAS,0,1,0,0,0
a009000001pldGV,0,2,0,0,0
a009000001pldIl,0,1,0,0,0
a009000001pldLJ,0,1,0,0,0
a009000001pldOS,0,1,0,0,0
a009000001pldSW,0,1,0,0,0
a009000001pldZh,0,1,0,0,0
a009000001pldf0,0,1,0,0,0
a009000001pldfe,0,2,0,0,0
a009000001pldgo,0,1,0,0,0
a009000001pleCr,0,1,0,0,0
a009000001pleEE,0,1,0,0,0
a009000001pleGz,0,1,0,0,0
a009000001pleJL,0,1,0,0,0
a009000001qKSvg,0,1,0,0,0
a009000001qKXpv,0,1,0,0,0
a009000001qeVUj,0,1,0,0,0
a009000001qeVWC,0,0,0,1,0
a009000001qeXrs,0,1,0,0,0
a009000001qhKC5,0,1,0,0,0
a009000001qhgYR,0,1,0,0,0
a009000001qhgYS,0,1,0,0,0
a009000001qhgYT,0,1,0,0,0
a009000001qhgYU,0,1,0,0,0
a009000001qhgYV,0,1,0,0,0
a009000001qhgYW,0,1,0,0,0
a009000001qhgdV,0,1,0,2,0
a009000001qhgdW,0,1,0,0,0
a009000001qhgdX,0,1,0,0,0
a009000001r826j,0,0,1,4,0
a009000001rUuPI,0,1,0,0,0
a009000001rUwTR,0,1,0,0,0
a009000001rUway,0,1,0,0,0
a009000001rUwmn,0,1,0,0,0
a009000001rW10O,0,0,2,0,0
a009000001rW1HY,0,1,0,0,0
a009000001rp5cE,0,1,0,1,0
a009000001rp5sR,0,1,0,0,0
a009000001rp8Oy,0,0,1,0,0
a009000001rpFEL,0,1,0,0,0
a009000001rpFMe,0,1,0,0,0
a009000001rql7B,0,1,0,0,0
a009000001rqlEZ,0,1,0,0,0
a009000001sGKCI,0,1,0,0,0
a009000001sGXhe,0,0,2,0,0
a009000001sGYEK,0,1,0,0,0
a009000001sGYzb,0,1,0,0,0
a009000001t1fKY,0,1,0,0,0
a009000001t1mZN,0,1,0,0,0
a009000001t1teG,0,0,3,4,0
a009000001t1ttX,0,0,4,0,0
a009000001tUY95,0,1,0,2,0
a009000001tUYNf,0,1,0,2,0
a009000001tuKIg,0,0,1,0,0
a009000001uO4tR,0,0,2,8,0
a009000001uqqVz,0,1,0,0,0
a009000001ur28k,0,0,1,0,0
a009000001ur2Oi,0,0,1,0,0
a009000001ur3Ev,0,0,1,0,0
a009000001ur6QJ,0,0,1,0,0
a009000001uu3Js,0,1,0,0,0
a009000001vLOcq,0,0,2,0,0
a009000001vLPFr,0,0,5,11,0
a009000001vLQpi,0,0,1,0,0
a009000001vLR4q,0,0,1,0,0
a009000001vLSeg,0,1,1,0,0
a009000001vLk8i,0,0,1,0,0
a009000001vLkIs,0,0,1,0,0
a009000001vLkSv,0,1,1,0,0
a009000001vLkWC,0,0,2,0,0
a009000001vLkYx,0,0,1,1,0
a009000001wJgFm,0,0,1,0,0
a009000001wu84d,0,0,1,0,0
a009000001xVGpZ,0,0,2,2,0
a009000001xVHxy,0,0,2,1,0
a009000001yMuYn,0,0,1,0,0
a009000001yMuYo,0,0,1,0,0
a009000001yODRI,0,1,0,0,0
a009000001zavmh,0,0,5,1,0
a0090000021VosF,0,0,1,0,0
a0090000022NWAz,0,0,0,1,0
a0090000025PnQS,0,0,1,0,0
a0090000025QBbK,0,0,4,0,0
a0090000026ZNKM,0,4,1,8,0
a0090000026bLak,0,0,0,2,0
a0090000026yYqW,0,0,1,0,0
a0090000029xQ7A,0,0,1,0,0
a0090000029xQCo,0,0,3,0,0
a009000002BVOKm,0,0,0,4,0
a009000002BVRgN,0,0,5,3,0
a009000002CGqOh,0,0,2,0,0
a009000002CHYHH,0,0,1,0,0
a009000002CHf7i,0,0,1,0,0
a009000002CmvUe,0,0,0,1,0
a009000002CnBb4,4,5,6,12,0
a009000002CnjbT,0,0,0,1,0
a009000002Cnt02,0,0,1,0,0
a009000002CoJ1H,0,0,2,5,0
a009000002DnhZR,0,0,1,0,0
a009000002Do3Ne,0,0,0,1,0
a009000002DoEGu,0,0,4,0,0
a009000002Dp20e,0,0,1,0,0
a009000002Dp9au,0,0,1,0,0
a009000002DpAW0,0,0,2,0,0
a009000002DpM8s,0,0,0,1,0
a009000002DpO7a,0,0,1,0,0
